evaluations raw_y
1 -1209.8792672705
2 -199.0303153990
3 1101.5739596212
4 2669.3164774377
5 3734.7963223803
6 4116.5491996095
7 4890.1709985610
8 5516.3071204405
9 7118.4084055791
10 10769.8840407743
11 10977.1979787870
12 12815.6076193710
13 13001.2595796845
15 13901.9786435991
16 15633.3524591101
17 16337.1954056625
18 19287.7398934888
19 21271.0916961441
21 23475.4813358442
23 24002.0093795898
25 24105.3997210081
29 24206.6287253384
73 24606.8658280284
156 24706.9228371928
177 24907.0392420796
243 25008.2288170989
887 25208.3365661863
100000 -159980.1000000000
evaluations raw_y
1 -2132.0612373638
2 -1518.2048907477
3 -1412.3431585346
4 1819.3416816206
5 2894.6878105359
6 3152.0901026372
7 3686.0234572760
8 4690.2014779344
9 5462.2791908786
10 5846.1950486347
11 6470.2312943649
13 9649.7551045993
14 11257.0573477579
15 11760.9569418189
16 12191.0951407842
17 13323.9801758886
18 14841.3918882036
19 15591.6660180312
20 16320.7518339869
21 17259.1574560507
22 17905.3914435985
24 18914.7449317267
25 20680.4484659787
26 21641.7920536847
28 22024.0208666271
29 23102.8891214709
32 23807.8579630735
33 24231.7661865602
36 24350.4213806130
37 24457.5176762153
181 24557.6388512325
207 24659.2991487150
315 24764.2671712421
100000 -160399.1000000000
evaluations raw_y
1 -1041.5433495593
2 -206.2164057875
3 2883.7742286505
4 4219.1419998956
5 5001.9803114950
6 7658.3626591739
7 7927.7797248187
8 8209.4076364695
9 8719.5183580428
10 9752.0654470467
11 10771.1351000273
12 11397.8196977718
13 13187.9478425363
14 13735.4604328634
15 15122.1707550407
16 15877.3238380535
17 17653.8939852065
18 18210.6542388898
19 18485.5236981839
20 19033.4555946882
21 19884.3308540519
22 20315.8838309197
23 21096.3912778436
24 22586.6836228537
25 23330.2468295429
26 23825.1176202431
33 23965.7212543468
39 24160.4289517387
43 24260.6811992007
66 24370.1197734806
90 24482.3414753851
108 24585.3862035614
163 24785.8496923278
100000 -160890.1000000000
evaluations raw_y
1 -2127.4667521294
2 57.2901902748
3 1625.3468870581
4 2538.0024712140
5 3564.2340668189
6 4037.9641671336
7 6431.4916490779
8 7091.3530012495
9 8652.7415980070
10 10369.8991031744
11 10968.4866266574
12 11141.4010762963
13 11746.9816299348
14 12118.1881653099
15 13011.5973976346
16 13503.9195366387
17 13781.6920326441
18 15233.5985896340
19 15692.1279448718
20 17473.6345172651
21 18037.8777509682
22 19331.8132489297
23 20944.5739965686
25 21640.2531875425
26 22751.6019362690
27 23430.9181639502
31 23554.4376327061
36 23733.5614470113
46 23838.1253235598
64 23942.3069871712
76 24046.3732958163
179 24252.7781756615
333 24452.8473236519
379 24554.5398577056
433 24654.5711716661
628 24756.2703860679
819 25156.3886744717
1033 25356.4466435960
100000 -162728.1000000000
evaluations raw_y
1 -2363.8180467008
2 1290.0210788840
3 2064.2401056691
4 2240.1754262038
5 6220.3140469922
6 7261.6933297021
7 8004.8146490764
8 9957.5908224627
9 10331.2901036821
10 11015.5617002467
11 11616.6144483091
12 14258.4741020152
13 14640.0845663266
14 15840.5525872968
15 16422.5469049618
16 17209.7183047597
17 18713.3271155064
18 19229.4483797606
19 19901.4940903375
20 20901.7647234981
23 21719.7694527033
24 22001.8812077396
25 23367.9804330042
30 23476.1707845272
83 23576.1064295777
134 23775.9797899283
162 23877.0270803710
173 23976.5655433236
198 24077.5194686849
219 24477.1698999001
464 24676.9907213946
100000 -160035.1000000000
evaluations raw_y
1 -1854.6498749327
2 84.1530079046
3 275.5402976193
4 1129.5857320825
5 2625.3969153719
6 3680.8727562427
7 3871.6047974386
8 4653.7119505496
9 5628.1459565947
10 7456.9950044152
11 9399.6277042123
12 10167.5841386205
13 12469.3898010668
14 13293.9434058870
15 13711.0044214339
16 14436.3696687266
17 14607.0534324004
18 14972.3694101086
19 15660.7851737612
20 16027.5801733843
21 16256.0450345015
22 17995.9807620714
23 19648.4821339066
24 21319.9989597337
25 22086.6674287405
26 22781.7019575337
27 22897.8761489657
28 23141.9263367035
30 23818.9732507017
31 24107.3775996787
32 24291.9562276736
39 24404.0527911522
51 24501.2001839958
110 24602.0559380914
170 24702.8760705503
362 25102.4814897225
468 25200.4966610338
556 25400.2613539782
614 25600.0261224046
100000 -160052.1000000000
evaluations raw_y
1 -1843.4669398692
2 -1439.8584483797
3 -1245.9271887694
4 -1038.5113090391
5 -123.0642715150
6 3594.1307290039
7 3769.4721308173
8 4519.6172815385
9 5102.9003042524
10 5565.5053262954
11 6568.9981754230
12 7324.1156109670
13 8316.4464807530
14 8914.0055141700
15 9772.7453384860
17 10472.0662871387
18 11325.3386919748
19 11606.6555678670
20 12012.9287241714
21 12918.3126711654
22 13697.9854783762
23 16325.3725499156
24 16880.5687628578
26 17978.0819249140
27 19783.2391882764
28 20377.9789947125
29 20813.3359432620
30 21634.2777984057
31 24431.9128717695
32 24963.1081114494
33 25063.5092360649
37 25441.4504810648
38 25620.6193751263
58 25749.8439473572
81 25864.5878649319
126 26064.7618813489
184 26169.2029713266
241 26272.2669433625
100000 -161166.1000000000
evaluations raw_y
1 -664.1972030506
2 -143.5322671994
3 285.7069815320
4 1792.2828299996
5 3624.6338264153
6 3831.7322018749
7 5781.3167673672
8 8927.0929048095
9 9237.3529375272
10 10208.2735954420
11 11029.4350021205
12 12272.8703675198
13 13702.4302770060
14 14098.7125239139
15 14528.3702263506
16 16271.3539200658
17 16597.3345686437
18 18013.7264771308
19 19681.6426156064
20 19943.7446432884
21 20814.0059741991
22 21504.2095641444
23 21515.9782107720
25 21560.4072253687
27 21650.4510329168
30 21710.3189860464
37 21751.4837859479
39 21822.7919455991
46 21885.9564385839
50 21984.6253209200
51 22054.5496173530
57 22138.5961784233
87 22144.6283021856
89 22284.4364247617
95 22360.3265110931
121 22402.1258000848
124 22486.5188145354
131 22585.9525295027
163 22619.4697860490
164 22831.5770099912
165 22982.4377154463
174 23381.0709245156
194 23561.6334010068
201 23724.2872989485
204 23797.9995828019
222 23906.0528517002
248 24104.9618957739
258 24111.7685385602
265 24183.8413818619
281 24383.1685999852
289 24414.3234702895
327 24512.9442412527
332 24547.9961334860
338 24724.2437660226
373 24803.4856750788
507 24811.6814181979
517 24845.8511821910
527 24957.7219480147
913 24982.5126345567
916 25017.3416469888
1162 25042.9436265161
1166 25237.5793164651
1167 25304.6951524627
1200 25376.9466747280
1251 25417.1917928329
100000 -160789.1000000000
evaluations raw_y
1 -1837.4555040741
2 -858.9681491921
3 -379.8401418620
4 989.2189670080
5 1570.1508727834
7 2573.4956888752
8 3196.0102848702
9 3871.6237685813
11 5031.7963815646
12 5137.5895549754
13 6097.2225199789
14 7394.5972982393
15 7798.0082053427
16 9403.3894605750
17 13114.4677868758
18 13442.8801792773
19 14240.7319502724
20 15813.1183304291
21 17318.5312493155
22 19065.7712082588
23 19399.4195862313
24 20318.3723754582
25 21002.6474902538
26 22455.4840958361
27 22836.0024893432
29 22909.4986325293
30 23250.2974000359
32 23304.4863297251
35 23390.3315893319
56 23412.2384893047
63 23543.2671416606
64 23659.1714052666
65 23841.0398164427
69 23867.9552675140
86 23882.6698315089
100 23929.3184884119
107 24127.9219760601
137 24240.2475452765
204 24376.8995762970
205 24501.7634706833
211 24543.0048413822
219 24611.5120705296
280 24693.4507063363
297 24772.1449112839
307 24866.5726867867
311 25007.2624914305
312 25088.6324017544
313 25162.4011878773
314 25257.8700328257
316 25293.4617088978
330 25539.2489615435
338 25684.7257640935
395 25783.0459061497
482 25995.1052943880
483 26031.7967629322
499 26101.7660372079
613 26113.7885883349
614 26232.2363205749
615 26319.0166356353
638 26345.7090890862
658 26347.4520992558
666 26579.1054958327
679 26603.4606537089
682 26719.0515694743
687 26790.4755360626
701 26956.5994125594
751 27155.3180781938
858 27209.6543528757
877 27230.3474899341
1000 27329.7698386363
1174 27372.1815378413
1636 27421.7249830131
1637 28000.8002074414
1644 28039.0644445806
1649 28056.8315472369
100000 -160391.1000000000
evaluations raw_y
1 -2018.6282356854
2 -1105.0284404871
3 -717.2783449895
4 -401.7337402862
5 1106.7535773504
6 1768.1567381536
7 4409.5887588140
8 4766.0132296737
9 5444.7995785039
10 6499.4202682019
11 7309.2422833543
12 7565.0476535515
13 9146.3964420036
14 11839.9476350896
15 13696.4212891965
16 16507.7642276434
17 18055.3478114615
18 18311.3275689621
19 19776.1924356160
20 20256.8312231747
21 20985.0214063463
22 21527.7114373243
24 21674.9960804286
25 22077.0670975961
27 22572.2835962092
28 23362.2883687692
29 23582.4947615459
30 23926.1107697944
33 24066.6426909872
42 24201.4663497348
145 24401.3782599506
156 24601.2862031106
176 24701.2388858369
100000 24589.8579154862
evaluations raw_y
1 -2066.1704912594
2 -1162.3438340629
3 -440.7804776852
4 550.8604096600
5 1535.4177513159
6 4557.0008559448
7 5427.8797100957
8 6375.1987161380
9 8181.7055523740
10 8809.6668060843
11 9580.3900092613
12 10234.5314977286
13 11077.7211089205
14 13443.1807375131
15 15246.8138342804
16 17260.1019263310
17 17496.1779347358
18 18818.0534145780
19 19796.7074194178
20 20390.7238221256
21 21161.5745730840
22 22058.6155461459
23 22937.6309575010
25 23040.1781319022
26 23576.8315273831
65 23776.8038350472
103 23976.7767359417
297 24076.7607444694
100000 -161275.1000000000
evaluations raw_y
1 381.3211732638
2 1028.3034912330
3 1770.5168503266
4 2611.3674829360
5 3400.6436236180
6 4151.8125881305
7 6158.1973204042
8 7058.8748468617
9 9022.9426006386
10 10782.1559686545
